CustomerID,Gender,Age,State,TenureMonths,ContractType,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
2434,Male,42,Texas,44,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,Yes,No,Yes,74.03,3257.32,3,Yes
2435,Male,48,Illinois,21,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,45.81,962.01,7,No
2436,Male,39,North Carolina,36,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,No,No,No,68.96,2482.56,1,Yes
2437,Female,43,Georgia,33,One Year,Electronic Check,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,132.11,4359.63,2,No
2438,Male,57,North Carolina,20,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,106.72,2134.4,2,No
2439,Female,38,North Carolina,8,One Year,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Yes,108.22,865.76,1,Yes
2440,Male,20,Michigan,32,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,119.48,3823.36,3,No
2441,Female,71,New York,5,One Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,101.35,506.75,3,No
2442,Male,65,Illinois,36,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,No,No,Yes,71.12,2560.32,1,No
2443,Female,25,Georgia,39,Month-to-Month,Credit Card,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,141.59,5522.01,3,No
2444,Male,55,Ohio,41,One Year,Credit Card,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,122.82,5035.62,3,No
2445,Male,37,Michigan,15,One Year,Bank Transfer,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,91.64,1374.6,1,Yes
2446,Female,48,California,5,Month-to-Month,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,34.48,172.4,4,Yes
2447,Male,49,Florida,2,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,140.81,281.62,3,No
2448,Female,41,Florida,32,One Year,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,102.53,3280.96,1,No
2449,Female,33,Texas,52,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,145.46,7563.92,2,No
2450,None,34,Texas,25,Two Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,51.63,1290.75,1,Yes
2451,Female,31,Ohio,3,One Year,Bank Transfer,No,No,DSL,Yes,No,No,No,No,Yes,No,55.85,167.55,3,Yes
2452,Female,32,California,65,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,99.39,6460.35,1,Yes
2453,Male,43,Georgia,72,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,117.94,8491.68,1,Yes
2454,Female,34,Ohio,13,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,37.16,483.08,1,Yes
2455,Female,55,Texas,21,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,No,No,Yes,96.94,2035.74,0,Yes
2456,Male,67,Texas,36,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,No,50.69,1824.84,1,No
2457,Male,36,Illinois,31,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,No,No,No,108.38,3359.78,1,No
2458,Female,48,Georgia,72,One Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,108.05,7779.6,5,No
2459,Male,52,North Carolina,2,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Yes,97.8,195.6,2,Yes
2460,Male,52,North Carolina,20,Two Year,Electronic Check,Yes,No,DSL,No,No,No,No,No,No,Yes,73.57,1471.4,1,No
2461,Male,46,Michigan,28,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,No,No,No,91.91,2573.48,3,Yes
2462,Female,56,Illinois,52,Month-to-Month,Credit Card,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,92.46,4807.92,1,Yes
2463,Male,52,Michigan,49,One Year,Electronic Check,Yes,No,DSL,No,No,Yes,Yes,Yes,No,No,103.61,5076.89,0,Yes
2464,Male,26,North Carolina,72,One Year,Mailed Check,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Yes,101.86,7333.92,3,No
2465,Female,58,North Carolina,17,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,100.46,1707.82,0,Yes
2466,Male,58,California,42,Month-to-Month,Mailed Check,Yes,No,DSL,No,Yes,No,No,No,No,No,74.17,3115.14,3,Yes
2467,Female,33,Michigan,13,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,102.83,1336.79,1,No
2468,Female,45,New York,13,One Year,Bank Transfer,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,83.66,1087.58,3,No
2469,Female,55,Georgia,7,Month-to-Month,Credit Card,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,84.41,590.87,0,No
2470,Female,41,California,40,One Year,Mailed Check,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,102.89,4115.6,4,No
2471,Male,61,New York,72,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,114.37,8234.64,4,No
2472,Female,80,Florida,7,Month-to-Month,Credit Card,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,91.24,638.68,1,No
2473,Male,33,Florida,1,Month-to-Month,Credit Card,Yes,Yes,DSL,No,No,No,No,No,Yes,No,92.33,,3,Yes
2474,Male,24,California,40,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,104.41,4176.4,1,No
2475,Male,49,North Carolina,23,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,No,No,No,Yes,Yes,81.0,1863.0,1,Yes
2476,Male,55,California,72,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,98.72,7107.84,3,No
2477,Female,41,Florida,6,Month-to-Month,Electronic Check,Yes,No,DSL,No,Yes,No,Yes,Yes,No,No,108.29,649.74,3,Yes
2478,Male,66,Texas,1,One Year,Credit Card,Yes,No,No,No,No,No,No,No,No,No,29.3,,0,Yes
2479,Female,24,Illinois,16,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Yes,121.97,1951.52,3,Yes
2480,Female,55,Texas,2,Two Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,28.69,57.38,2,Yes
2481,Female,35,Texas,7,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,138.78,971.46,0,Yes
2482,Male,70,Pennsylvania,3,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,128.71,386.13,1,Yes
2483,Female,74,Ohio,6,One Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,43.32,259.92,2,No
2484,Male,33,California,2,Two Year,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,102.28,204.56,1,No
2485,Male,36,Texas,72,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,No,No,Yes,93.95,6764.4,5,Yes
2486,Female,57,Texas,7,One Year,Credit Card,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,145.7,1019.9,2,No
2487,Male,39,Michigan,14,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Yes,90.98,1273.72,1,No
2488,Male,44,New York,54,One Year,Bank Transfer,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,114.6,6188.4,2,No
2489,Female,45,Illinois,27,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,105.19,2840.13,2,Yes
2490,Male,18,Texas,23,Two Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,21.52,494.96,0,No
2491,Female,44,Pennsylvania,29,One Year,Bank Transfer,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,103.26,2994.54,3,Yes
2492,Male,34,California,42,One Year,Credit Card,Yes,No,No,No,No,No,No,No,No,No,34.2,1436.4,2,No
2493,Male,37,California,50,One Year,Electronic Check,Yes,Yes,DSL,No,No,No,No,No,No,Yes,91.96,4598.0,0,Yes
2494,Male,66,New York,24,Two Year,Electronic Check,Yes,No,DSL,No,Yes,No,No,No,No,No,83.39,2001.36,3,No
2495,Male,26,New York,52,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,116.46,6055.92,4,Yes
2496,Male,57,California,18,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,Yes,No,Yes,Yes,92.93,1672.74,5,No
2497,None,40,Ohio,7,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,108.96,762.72,1,Yes
2498,Female,40,Michigan,50,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,87.27,4363.5,3,Yes
2499,None,56,New York,18,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,125.34,2256.12,3,Yes
2500,Male,50,Illinois,56,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,112.36,6292.16,0,No
2501,Female,53,Michigan,1,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,32.2,,1,Yes
2502,Female,59,North Carolina,12,One Year,Credit Card,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,137.59,1651.08,2,No
2503,Female,40,New York,70,Two Year,Mailed Check,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,91.42,6399.4,2,No
2504,Male,35,Georgia,6,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,No,115.8,694.8,3,No
2505,Female,28,California,68,Two Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,38.36,2608.48,2,No
2506,Female,32,Pennsylvania,72,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,105.31,7582.32,1,No
2507,Male,80,Florida,51,Two Year,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,123.23,6284.73,1,No
2508,Female,63,Texas,19,Two Year,Credit Card,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,134.66,2558.54,1,Yes
2509,Male,24,New York,24,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,106.37,2552.88,0,No
2510,Female,25,California,48,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,131.88,6330.24,0,No
2511,Female,52,Ohio,35,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,112.46,3936.1,2,No
2512,Female,53,New York,23,Two Year,Mailed Check,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,107.75,2478.25,1,No
2513,Male,53,Pennsylvania,72,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,30.17,2172.24,3,Yes
2514,Male,41,California,27,Month-to-Month,Bank Transfer,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes,93.62,2527.74,3,No
2515,Female,43,California,72,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,129.72,9339.84,3,No
2516,Male,49,Illinois,1,Month-to-Month,Electronic Check,No,No,DSL,No,No,No,No,Yes,No,No,51.88,,0,Yes
2517,Male,46,Michigan,3,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,102.61,307.83,5,Yes
2518,Female,18,California,14,Two Year,Mailed Check,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,130.35,1824.9,4,Yes
2519,Female,41,Florida,11,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,No,No,No,No,No,Yes,86.55,952.05,1,No
2520,Male,32,North Carolina,36,Two Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,31.67,1140.12,0,No
2521,Male,47,California,4,Two Year,Bank Transfer,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,130.67,522.68,3,No
2522,Male,80,North Carolina,72,Two Year,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,112.51,8100.72,2,No
2523,Female,50,Pennsylvania,9,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,126.86,1141.74,4,Yes
2524,Female,40,New York,13,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,122.83,1596.79,2,No
2525,Female,58,Florida,7,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,150.0,1050.0,3,No
2526,Female,52,Florida,20,One Year,Electronic Check,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,104.3,2086.0,2,No
2527,Female,51,Florida,1,One Year,Electronic Check,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,112.52,,1,No
2528,Female,54,North Carolina,3,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,45.9,137.7,2,Yes
2529,Male,75,Georgia,32,One Year,Mailed Check,Yes,No,DSL,No,No,No,Yes,No,No,Yes,88.35,2827.2,0,No
2530,Female,28,Ohio,4,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,116.02,464.08,2,Yes
2531,Male,52,Georgia,6,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,101.61,609.66,1,No
2532,Female,31,Texas,37,Month-to-Month,Credit Card,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,98.62,3648.94,2,No
2533,Female,53,Illinois,2,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,No,106.37,212.74,2,Yes
2534,Male,31,New York,13,Month-to-Month,Credit Card,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,92.3,1199.9,1,Yes
2535,Female,38,Georgia,1,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,No,123.35,,2,Yes
2536,Male,40,Florida,10,Two Year,Bank Transfer,Yes,No,DSL,No,Yes,No,Yes,No,No,No,95.48,954.8,1,No
2537,Female,59,Ohio,28,One Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,28.84,807.52,1,No
2538,Male,58,North Carolina,2,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,119.19,238.38,4,Yes
2539,Female,26,New York,52,One Year,Bank Transfer,Yes,Yes,DSL,No,No,No,No,No,No,Yes,77.64,4037.28,3,No
2540,Male,45,California,57,One Year,Bank Transfer,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,106.38,6063.66,1,No
2541,Male,34,Pennsylvania,2,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,Yes,No,Yes,No,No,95.47,190.94,2,Yes
2542,Male,26,Florida,72,One Year,Bank Transfer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,135.34,9744.48,2,No
2543,Male,41,Ohio,8,One Year,Mailed Check,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,136.29,1090.32,2,No
2544,Male,40,Michigan,2,One Year,Mailed Check,Yes,No,No,No,No,No,No,No,No,No,34.14,68.28,1,Yes
2545,Female,80,Pennsylvania,1,One Year,Mailed Check,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,111.68,,2,No
2546,Male,51,New York,12,One Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,No,128.77,1545.24,2,No
2547,Male,24,Ohio,23,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,127.74,2938.02,3,Yes
2548,Male,36,California,9,Two Year,Credit Card,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,137.23,1235.07,1,No
2549,Female,60,Texas,43,Month-to-Month,Bank Transfer,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,112.6,4841.8,1,No
2550,Female,76,Michigan,30,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,23.41,702.3,2,Yes
2551,Female,21,Ohio,10,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,No,103.67,1036.7,0,No
2552,Female,18,California,31,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,39.34,1219.54,1,No
2553,Male,73,Texas,67,One Year,Credit Card,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,118.81,7960.27,3,Yes
2554,Male,50,Ohio,2,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,108.81,217.62,2,Yes
2555,Male,31,Georgia,8,Two Year,Mailed Check,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,107.83,862.64,1,No
2556,Female,53,North Carolina,14,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,No,114.62,1604.68,1,Yes
2557,Female,18,Florida,16,One Year,Bank Transfer,Yes,Yes,DSL,No,Yes,No,No,No,No,No,105.17,1682.72,1,No
2558,Female,45,Michigan,18,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,No,44.59,802.62,3,No
2559,Male,49,Pennsylvania,8,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,27.41,219.28,1,Yes
2560,Male,58,Ohio,26,Month-to-Month,Mailed Check,Yes,No,DSL,No,Yes,No,No,No,No,No,88.14,2291.64,2,Yes
2561,Male,29,Illinois,24,One Year,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,140.26,3366.24,1,No
2562,Female,46,California,20,One Year,Bank Transfer,Yes,No,DSL,No,No,Yes,No,No,No,Yes,78.36,1567.2,5,Yes
2563,Male,31,Michigan,2,One Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,35.3,70.6,2,Yes
2564,Female,48,California,15,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,No,Yes,92.99,1394.85,3,No
2565,Male,31,Texas,10,One Year,Electronic Check,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,93.0,930.0,1,Yes
2566,Female,38,North Carolina,16,Two Year,Mailed Check,Yes,No,DSL,No,No,No,No,No,Yes,Yes,80.65,1290.4,2,No
2567,Female,30,Illinois,61,Month-to-Month,Mailed Check,No,No,DSL,Yes,No,No,No,No,No,Yes,45.52,2776.72,1,No
2568,Female,54,North Carolina,15,Month-to-Month,Electronic Check,Yes,No,DSL,No,Yes,No,No,Yes,No,No,86.95,1304.25,2,Yes
2569,Female,57,Pennsylvania,1,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,No,No,Yes,No,82.51,,3,Yes
2570,Female,41,Florida,13,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,122.04,1586.52,0,No
2571,Female,45,Michigan,41,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,136.41,5592.81,2,No
2572,Female,23,California,36,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,No,No,No,Yes,87.88,3163.68,2,No
2573,Female,40,North Carolina,17,One Year,Bank Transfer,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,143.4,2437.8,1,No
2574,Female,44,Texas,6,One Year,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Yes,100.37,602.22,1,No
2575,Female,80,North Carolina,15,Two Year,Mailed Check,No,No,DSL,No,No,No,No,No,No,No,42.09,631.35,3,No
2576,Female,28,California,19,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,132.45,2516.55,2,No
2577,Female,66,Illinois,72,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,103.78,7472.16,0,No
2578,Male,59,North Carolina,24,Month-to-Month,Credit Card,No,No,DSL,No,No,No,No,Yes,No,Yes,47.4,1137.6,2,No
2579,Male,49,New York,28,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,No,125.16,3504.48,1,No
2580,Female,71,Georgia,16,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,No,No,No,84.65,1354.4,4,Yes
2581,Female,50,North Carolina,10,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,25.0,250.0,2,Yes
2582,Female,50,Georgia,40,One Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,109.82,4392.8,2,No
2583,Male,44,Michigan,16,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,No,No,No,Yes,78.05,1248.8,1,Yes
2584,Female,63,New York,72,One Year,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,48.25,3474.0,2,No
2585,Female,61,Texas,14,One Year,Mailed Check,Yes,Yes,DSL,No,Yes,No,No,No,No,No,99.26,1389.64,1,No
2586,Male,35,California,1,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,140.65,,0,Yes
2587,Female,25,Texas,27,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,96.87,2615.49,0,Yes
2588,Female,41,California,1,Two Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,24.54,,1,No
2589,Male,32,Pennsylvania,6,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Yes,102.27,613.62,1,No
2590,Female,44,Texas,10,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,116.1,1161.0,0,No
2591,Female,63,California,32,Month-to-Month,Mailed Check,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,106.13,3396.16,1,No
2592,Male,38,California,16,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,136.38,2182.08,4,Yes
2593,Male,44,North Carolina,1,Month-to-Month,Credit Card,No,No,DSL,No,Yes,No,No,No,Yes,No,54.92,,1,Yes
2594,Female,45,Illinois,23,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,137.97,3173.31,1,Yes
2595,Male,57,Florida,12,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,102.2,1226.4,1,Yes
2596,Male,18,North Carolina,61,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,108.48,6617.28,0,No
2597,Male,35,California,16,Month-to-Month,Bank Transfer,No,No,DSL,Yes,Yes,No,No,No,No,No,58.65,938.4,1,No
2598,Female,48,Michigan,29,One Year,Electronic Check,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,130.38,3781.02,0,No
2599,Female,63,Illinois,5,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Yes,104.5,522.5,4,Yes
2600,Female,37,Texas,34,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,No,113.52,3859.68,0,Yes
2601,Male,18,Ohio,30,One Year,Mailed Check,Yes,No,DSL,Yes,No,No,No,No,Yes,No,90.14,2704.2,1,No
2602,Female,54,Georgia,56,Month-to-Month,Mailed Check,No,No,DSL,Yes,No,No,Yes,Yes,Yes,No,87.92,4923.52,1,No
2603,Male,35,New York,1,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,106.52,,0,Yes
2604,Male,27,North Carolina,14,Month-to-Month,Electronic Check,No,No,DSL,Yes,Yes,No,No,No,Yes,Yes,73.05,1022.7,2,Yes
2605,Male,35,Texas,27,One Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,No,No,98.04,2647.08,2,No
2606,Male,42,Florida,2,Two Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Yes,111.18,222.36,3,Yes
2607,Female,35,California,12,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,137.54,1650.48,2,Yes
2608,Female,18,Texas,68,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,33.02,2245.36,2,Yes
2609,Male,58,Texas,13,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,No,No,No,No,78.55,1021.15,3,Yes
2610,Female,64,None,72,One Year,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,35.57,2561.04,1,No
2611,Female,54,California,1,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,127.36,,0,No
2612,Female,27,New York,30,One Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,138.1,4143.0,2,Yes
2613,Male,41,Pennsylvania,20,One Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,46.93,938.6,3,No
2614,Female,44,North Carolina,16,Two Year,Credit Card,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,150.0,2400.0,4,No
2615,Male,53,Michigan,72,Two Year,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,No,43.06,3100.32,5,No
2616,Female,55,Georgia,3,One Year,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,No,116.06,348.18,0,No
2617,Male,33,Michigan,54,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,104.0,5616.0,2,No
2618,Female,46,Georgia,28,Month-to-Month,Bank Transfer,No,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,91.25,2555.0,3,Yes
2619,Male,51,Michigan,7,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,No,Yes,No,Yes,No,92.62,648.34,2,No
2620,Male,66,Ohio,55,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,27.14,1492.7,3,Yes
2621,Female,55,California,13,One Year,Credit Card,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,135.14,1756.82,2,Yes
2622,Female,56,None,40,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,120.18,4807.2,2,No
2623,Female,46,Ohio,11,One Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,23.52,258.72,3,Yes
2624,Female,66,Florida,45,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,36.35,1635.75,5,No
2625,Male,51,Florida,24,One Year,Bank Transfer,Yes,No,DSL,No,No,No,No,No,Yes,No,83.22,1997.28,3,Yes
